,MaritalStatus,NumberOfChildren,NumberOfYoungChildren,Minority,Debts,Income,Education,LegalKnowledge,InvolvedInLegalDispute,ExperienceWithCourtProceedings,CourtProceedingsSatisfaction,ExperienceWithMediation,MediationSatisfaction,ExperienceWithArbitration,ArbitrationSatisfaction,BF1,BF2,BF3,BF4,BF5,BF6,BF7,BF8,BF9,BF10,BF11,BF12,BF13,BF14,BF15,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Student status,Employment status,STNumber,Feelings,Speed,Privacy,PublicVindication,NeutralOpinion,MinimizeCosts,MaintainImproveRelationship,CreatePrecedent,MinMaxCompensation,CreativeSolution,ControlOfProcess,ControlOfOutcome,ShiftResponsibility,EnsuringCompliance,TransformationOfTheParties,ImproveUnderstanding,RecognitionApology,Classification,StrengthPosition,Decision
209,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,5,2,2,3,4,3,4,2,2,4,3,3,4,B,A,A,B,A,B,B,A,A,B,23,Female,White,Poland,Poland,Poland,No,Other,3,"[""curiosity"",""indifference"",""confusion""]",5,4,1,3,1,1,1,1,4,3,3,3,3,3,2,5,Serious Dispute,Stronger,Negotiation
210,Single,0,0,TRUE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,2,5,4,4,5,3,3,4,4,4,3,B,B,A,B,A,B,A,B,A,A,34,Female,White,Spain,Spain,Spain,DATA_EXPIRED,DATA_EXPIRED,5,"[""stress"",""sadness"",""anger"",""frustration"",""fear""]",3,4,2,4,5,5,2,3,3,4,5,2,3,4,5,3,Common Dispute,Stronger,Mediation
211,Single,0,0,TRUE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,2,5,4,4,5,3,3,4,4,4,3,B,B,A,B,A,B,A,B,A,A,34,Female,White,Spain,Spain,Spain,DATA_EXPIRED,DATA_EXPIRED,10,"[""anger"",""sadness"",""frustration"",""fear"",""hate"",""stress""]",3,2,5,3,4,1,5,5,3,3,3,3,4,3,2,5,Common Dispute,Weaker,Public Complaint
212,Single,0,0,TRUE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,2,5,4,4,5,3,3,4,4,4,3,B,B,A,B,A,B,A,B,A,A,34,Female,White,Spain,Spain,Spain,DATA_EXPIRED,DATA_EXPIRED,9,"[""anger"",""frustration"",""stress"",""hate""]",3,3,3,4,3,2,3,3,3,3,3,4,4,3,3,4,Serious Dispute,Stronger,Arbitration
213,Married,1,3,FALSE,A lot,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,2,3,3,4,4,2,4,3,4,4,4,A,A,A,B,A,A,A,B,A,B,32,Female,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,3,"[""anger"",""frustration"",""indifference"",""stress""]",5,3,4,3,5,4,4,5,3,4,5,3,4,4,5,5,Serious Dispute,Stronger,Negotiation
214,Married,1,3,FALSE,A lot,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,2,3,3,4,4,2,4,3,4,4,4,A,A,A,B,A,A,A,B,A,B,32,Female,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,4,"[""frustration"",""stress""]",5,3,4,2,5,3,4,5,3,4,5,2,4,4,5,5,Serious Dispute,Stronger,Negotiation
215,Married,1,3,FALSE,A lot,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,2,3,3,4,4,2,4,3,4,4,4,A,A,A,B,A,A,A,B,A,B,32,Female,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,2,"[""anger"",""stress""]",5,3,3,4,5,2,4,5,4,5,5,4,4,5,5,4,Serious Dispute,Weaker,Public Complaint
216,Divorced,1,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,3,3,2,4,3,4,3,3,4,5,1,5,A,B,A,B,A,B,A,B,A,B,56,Female,White,United Kingdom,United Kingdom,United Kingdom,No,Part-Time,8,"[""curiosity"",""sadness"",""confusion""]",4,4,1,3,2,3,1,1,3,2,4,3,4,4,4,4,Serious Dispute,Weaker,Negotiation
217,Divorced,1,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,3,3,2,4,3,4,3,3,4,5,1,5,A,B,A,B,A,B,A,B,A,B,56,Female,White,United Kingdom,United Kingdom,United Kingdom,No,Part-Time,5,"[""anger"",""frustration"",""hate""]",5,1,4,4,2,3,4,4,1,4,4,4,3,5,4,4,Serious Dispute,Stronger,Arbitration
218,Divorced,1,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,3,3,2,4,3,4,3,3,4,5,1,5,A,B,A,B,A,B,A,B,A,B,56,Female,White,United Kingdom,United Kingdom,United Kingdom,No,Part-Time,3,"[""curiosity"",""confusion""]",5,2,1,4,3,1,1,1,1,4,3,5,3,4,5,4,Common Dispute,Weaker,Public Complaint
219,Married,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,3,4,3,4,4,4,2,3,4,2,1,4,B,B,A,A,A,B,A,B,A,B,23,Female,White,Poland,Poland,Poland,No,Full-Time,9,"[""frustration"",""anger"",""confusion"",""curiosity""]",4,3,4,3,3,4,4,3,3,4,4,3,3,3,4,3,Serious Dispute,Stronger,Adjudication
220,Married,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,3,4,3,4,4,4,2,3,4,2,1,4,B,B,A,A,A,B,A,B,A,B,23,Female,White,Poland,Poland,Poland,No,Full-Time,1,"[""anger"",""frustration"",""fear"",""confusion"",""hate"",""stress""]",4,4,2,4,4,4,2,3,4,4,4,4,2,3,4,4,Misunderstanding,Weaker,Arbitration
221,Married,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,3,4,3,4,4,4,2,3,4,2,1,4,B,B,A,A,A,B,A,B,A,B,23,Female,White,Poland,Poland,Poland,No,Full-Time,10,"[""sadness"",""frustration"",""confusion"",""hate""]",4,4,4,4,3,1,3,4,4,5,4,5,5,2,4,5,Minor Disagreement,Weaker,Adjudication
222,Single,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,4,4,2,4,4,4,1,4,5,2,5,2,B,B,A,A,A,B,B,A,A,A,22,Female,White,Portugal,Portugal,Portugal,Yes,Other,3,"[""anger"",""frustration"",""stress"",""fear""]",4,5,5,1,1,1,4,2,2,5,4,2,5,2,3,4,Major Conflict,Stronger,Arbitration
223,Single,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,4,4,2,4,4,4,1,4,5,2,5,2,B,B,A,A,A,B,B,A,A,A,22,Female,White,Portugal,Portugal,Portugal,Yes,Other,10,"[""anger"",""hate"",""sadness"",""frustration"",""stress"",""fear""]",1,2,5,3,3,1,5,5,1,4,3,4,5,5,3,5,Major Conflict,Stronger,Adjudication
224,Single,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,4,4,2,4,4,4,1,4,5,2,5,2,B,B,A,A,A,B,B,A,A,A,22,Female,White,Portugal,Portugal,Portugal,Yes,Other,9,"[""anger"",""frustration"",""sadness"",""confusion""]",1,5,2,4,1,5,3,2,5,4,4,2,4,4,5,4,Common Dispute,Weaker,Mediation
225,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,4,4,4,4,3,3,4,2,4,5,4,3,4,A,B,A,A,A,B,A,B,A,B,22,Female,White,Portugal,Portugal,Portugal,Yes,Part-Time,1,"[""anger"",""sadness"",""stress"",""fear""]",4,3,5,4,5,3,5,4,4,5,5,2,4,5,5,4,Serious Dispute,Stronger,Mediation
226,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,4,4,4,4,3,3,4,2,4,5,4,3,4,A,B,A,A,A,B,A,B,A,B,22,Female,White,Portugal,Portugal,Portugal,Yes,Part-Time,6,"[""anger"",""frustration"",""stress""]",5,5,5,2,4,4,5,4,2,4,5,4,4,4,5,5,Serious Dispute,Stronger,Adjudication
227,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,4,4,4,4,3,3,4,2,4,5,4,3,4,A,B,A,A,A,B,A,B,A,B,22,Female,White,Portugal,Portugal,Portugal,Yes,Part-Time,5,"[""anger"",""confusion"",""fear""]",4,5,2,4,5,5,4,4,5,5,5,3,4,5,5,2,Common Dispute,Weaker,Negotiation
228,Married,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,4,3,4,4,4,1,4,5,4,5,3,B,B,A,B,A,B,A,B,A,B,21,Male,White,Hungary,Hungary,Hungary,Yes,Other,2,"[""sadness"",""anger"",""frustration"",""fear""]",1,2,4,3,4,1,4,4,3,4,5,2,3,2,3,1,Serious Dispute,Stronger,Adjudication
229,Married,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,4,3,4,4,4,1,4,5,4,5,3,B,B,A,B,A,B,A,B,A,B,21,Male,White,Hungary,Hungary,Hungary,Yes,Other,5,"[""sadness"",""indifference"",""curiosity""]",3,4,1,1,3,4,1,1,4,4,4,1,1,3,3,5,Common Dispute,Weaker,Negotiation
230,Married,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,4,3,4,4,4,1,4,5,4,5,3,B,B,A,B,A,B,A,B,A,B,21,Male,White,Hungary,Hungary,Hungary,Yes,Other,4,"[""frustration"",""anger"",""stress"",""fear"",""sadness""]",3,4,4,4,4,1,3,4,4,4,5,4,4,4,3,4,Serious Dispute,Stronger,Mediation
231,Single,0,0,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,4,4,2,4,5,4,1,3,4,4,3,4,B,B,A,B,B,B,A,A,A,A,22,Male,White,Greece,Greece,Greece,Yes,Part-Time,1,"[""frustration"",""anger""]",5,3,2,4,5,3,4,2,3,4,5,3,2,3,4,2,Common Dispute,Stronger,Mediation
232,Single,0,0,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,4,4,2,4,5,4,1,3,4,4,3,4,B,B,A,B,B,B,A,A,A,A,22,Male,White,Greece,Greece,Greece,Yes,Part-Time,9,"[""frustration"",""anger""]",2,2,4,4,3,3,3,4,3,4,4,3,4,3,4,3,Serious Dispute,Stronger,Arbitration
233,Single,0,0,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,4,4,2,4,5,4,1,3,4,4,3,4,B,B,A,B,B,B,A,A,A,A,22,Male,White,Greece,Greece,Greece,Yes,Part-Time,2,"[""sadness"",""frustration"",""fear"",""anger"",""hate""]",2,1,5,4,5,1,4,5,2,3,2,4,5,3,4,5,Serious Dispute,Weaker,Public Complaint
234,Married,2,1,TRUE,No Debts,Average,Master,Some Knowledge,TRUE,TRUE,5,FALSE,0,FALSE,0,2,2,4,4,5,2,4,5,5,1,4,4,4,1,4,B,B,A,B,B,A,A,B,A,B,35,Male,DATA_EXPIRED,France,Finland,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,3,"[""indifference"",""confusion""]",3,4,3,1,2,3,4,3,4,4,4,2,3,3,4,2,Minor Disagreement,Stronger,Negotiation
235,Married,2,1,TRUE,No Debts,Average,Master,Some Knowledge,TRUE,TRUE,5,FALSE,0,FALSE,0,2,2,4,4,5,2,4,5,5,1,4,4,4,1,4,B,B,A,B,B,A,A,B,A,B,35,Male,DATA_EXPIRED,France,Finland,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,6,"[""frustration""]",4,4,2,2,3,3,4,4,4,4,4,1,1,4,4,2,Common Dispute,Weaker,Negotiation
236,Married,2,1,TRUE,No Debts,Average,Master,Some Knowledge,TRUE,TRUE,5,FALSE,0,FALSE,0,2,2,4,4,5,2,4,5,5,1,4,4,4,1,4,B,B,A,B,B,A,A,B,A,B,35,Male,DATA_EXPIRED,France,Finland,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,1,"[""indifference"",""curiosity""]",3,2,4,4,4,3,5,3,5,4,4,4,4,4,4,1,Common Dispute,Stronger,Arbitration
237,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,3,3,2,3,5,4,4,1,3,4,4,2,A,B,A,B,A,A,A,B,B,B,25,Female,White,Poland,Poland,Poland,No,Unemployed (and job seeking),5,"[""sadness"",""confusion"",""curiosity""]",4,1,1,1,5,5,4,4,5,1,5,1,1,4,5,4,Misunderstanding,Stronger,Negotiation
238,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,3,3,2,3,5,4,4,1,3,4,4,2,A,B,A,B,A,A,A,B,B,B,25,Female,White,Poland,Poland,Poland,No,Unemployed (and job seeking),2,"[""anger"",""frustration"",""hate"",""stress""]",5,1,5,5,5,1,5,5,4,2,5,5,5,5,5,5,Major Conflict,Weaker,Adjudication
239,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,3,3,2,3,5,4,4,1,3,4,4,2,A,B,A,B,A,A,A,B,B,B,25,Female,White,Poland,Poland,Poland,No,Unemployed (and job seeking),10,"[""anger"",""sadness"",""frustration"",""fear"",""confusion"",""hate"",""stress""]",5,1,5,5,5,1,5,5,5,3,3,3,5,5,5,5,Serious Dispute,Weaker,Public Complaint
240,Married,0,0,FALSE,No Debts,Average,High School,Some Knowledge,TRUE,TRUE,2,TRUE,5,FALSE,0,2,2,4,2,3,5,3,2,1,4,5,3,4,5,4,B,B,A,B,A,B,A,B,B,B,21,Male,White,Poland,Poland,Poland,No,Part-Time,11,"[""curiosity"",""confusion"",""anger""]",5,4,1,3,5,4,5,5,3,5,1,5,2,4,5,3,Major Conflict,Stronger,Adjudication
241,Married,0,0,FALSE,No Debts,Average,High School,Some Knowledge,TRUE,TRUE,2,TRUE,5,FALSE,0,2,2,4,2,3,5,3,2,1,4,5,3,4,5,4,B,B,A,B,A,B,A,B,B,B,21,Male,White,Poland,Poland,Poland,No,Part-Time,19,"[""anger"",""hate"",""confusion"",""fear"",""frustration"",""sadness""]",5,1,5,5,5,1,4,5,5,4,5,3,4,5,2,2,Serious Dispute,Stronger,Adjudication
242,Married,0,0,FALSE,No Debts,Average,High School,Some Knowledge,TRUE,TRUE,2,TRUE,5,FALSE,0,2,2,4,2,3,5,3,2,1,4,5,3,4,5,4,B,B,A,B,A,B,A,B,B,B,21,Male,White,Poland,Poland,Poland,No,Part-Time,18,"[""anger"",""stress"",""confusion""]",5,5,1,1,5,1,2,1,5,5,3,2,1,5,2,5,Minor Disagreement,Stronger,Negotiation
243,Married,0,0,FALSE,No Debts,Above Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,2,2,3,3,4,4,4,4,4,3,4,4,A,B,B,B,A,B,B,A,A,A,28,Male,White,Italy,Italy,Italy,Yes,Unemployed (and job seeking),20,"[""stress"",""anger"",""sadness"",""frustration""]",2,3,4,3,4,5,1,3,3,4,3,3,4,4,5,4,Serious Dispute,Stronger,Negotiation
244,Married,0,0,FALSE,No Debts,Above Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,2,2,3,3,4,4,4,4,4,3,4,4,A,B,B,B,A,B,B,A,A,A,28,Male,White,Italy,Italy,Italy,Yes,Unemployed (and job seeking),14,"[""sadness"",""indifference"",""confusion""]",3,4,3,3,4,4,2,4,4,3,3,4,4,4,3,4,Common Dispute,Stronger,Mediation
245,Married,0,0,FALSE,No Debts,Above Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,2,2,3,3,4,4,4,4,4,3,4,4,A,B,B,B,A,B,B,A,A,A,28,Male,White,Italy,Italy,Italy,Yes,Unemployed (and job seeking),15,"[""hate"",""anger"",""frustration"",""fear""]",4,4,4,3,5,3,3,3,4,3,4,4,4,3,4,2,Misunderstanding,Weaker,Let go
246,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,3,4,3,4,4,5,4,2,4,4,5,2,5,A,B,A,B,A,A,A,B,A,B,30,Female,White,Latvia,Latvia,Latvia,No,Unemployed (and job seeking),13,"[""frustration"",""stress"",""confusion"",""anger"",""sadness""]",4,5,5,4,5,3,4,3,5,4,4,4,4,4,5,3,Serious Dispute,Weaker,Negotiation
247,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,3,4,3,4,4,5,4,2,4,4,5,2,5,A,B,A,B,A,A,A,B,A,B,30,Female,White,Latvia,Latvia,Latvia,No,Unemployed (and job seeking),12,"[""frustration"",""stress""]",3,4,5,3,4,2,4,4,4,5,5,5,4,5,5,5,Serious Dispute,Stronger,Negotiation
248,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,3,4,3,4,4,5,4,2,4,4,5,2,5,A,B,A,B,A,A,A,B,A,B,30,Female,White,Latvia,Latvia,Latvia,No,Unemployed (and job seeking),19,"[""anger"",""frustration"",""stress""]",4,5,5,1,3,1,3,4,3,4,5,5,5,4,4,2,Major Conflict,Stronger,Arbitration
249,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,4,3,2,2,2,4,4,4,5,3,2,4,2,4,A,B,A,B,A,A,A,B,A,B,23,Male,White,Hungary,Hungary,Hungary,No,Full-Time,16,"[""anger"",""frustration""]",4,1,5,5,5,1,5,5,1,3,4,3,4,5,5,1,Serious Dispute,Weaker,Adjudication
250,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,4,3,2,2,2,4,4,4,5,3,2,4,2,4,A,B,A,B,A,A,A,B,A,B,23,Male,White,Hungary,Hungary,Hungary,No,Full-Time,18,"[""frustration"",""confusion"",""stress""]",5,5,1,5,5,4,1,2,3,4,4,3,4,2,4,3,Common Dispute,Weaker,Negotiation
251,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,4,3,2,2,2,4,4,4,5,3,2,4,2,4,A,B,A,B,A,A,A,B,A,B,23,Male,White,Hungary,Hungary,Hungary,No,Full-Time,15,"[""anger"",""fear"",""hate"",""stress""]",2,1,4,3,5,4,4,1,3,2,1,4,5,1,2,2,Minor Disagreement,Weaker,Public Complaint
252,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,4,2,4,5,5,5,4,1,2,4,5,5,A,B,A,A,B,A,A,B,A,A,22,Male,White,Poland,Poland,Poland,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",20,"[""frustration"",""anger"",""fear"",""hate"",""stress""]",4,1,5,3,5,1,4,5,3,4,5,4,4,2,2,5,Serious Dispute,Stronger,Arbitration
253,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,4,2,4,5,5,5,4,1,2,4,5,5,A,B,A,A,B,A,A,B,A,A,22,Male,White,Poland,Poland,Poland,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",18,"[""anger"",""hate"",""frustration"",""sadness"",""stress"",""fear"",""confusion""]",5,1,5,5,5,1,5,5,2,5,5,5,4,1,1,5,Major Conflict,Weaker,Adjudication
254,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,4,2,4,5,5,5,4,1,2,4,5,5,A,B,A,A,B,A,A,B,A,A,22,Male,White,Poland,Poland,Poland,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",17,"[""anger"",""stress"",""confusion""]",3,4,5,3,5,5,3,5,3,4,5,1,3,2,3,4,Misunderstanding,Weaker,Arbitration
255,Married,2,2,FALSE,Some Debts,Average,Bachelor,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,4,2,4,4,3,3,1,2,2,4,5,3,3,4,B,A,B,B,A,B,B,A,A,A,38,Female,White,Ireland,Ireland,Ireland,No,Part-Time,17,"[""anger"",""frustration""]",5,2,3,3,5,2,2,3,2,4,4,2,2,2,2,4,Misunderstanding,Stronger,Public Complaint
256,Married,2,2,FALSE,Some Debts,Average,Bachelor,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,4,2,4,4,3,3,1,2,2,4,5,3,3,4,B,A,B,B,A,B,B,A,A,A,38,Female,White,Ireland,Ireland,Ireland,No,Part-Time,14,"[""anger"",""stress""]",5,2,4,3,5,2,2,5,5,3,4,3,2,4,4,5,Serious Dispute,Stronger,Adjudication
257,Married,2,2,FALSE,Some Debts,Average,Bachelor,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,4,2,4,4,3,3,1,2,2,4,5,3,3,4,B,A,B,B,A,B,B,A,A,A,38,Female,White,Ireland,Ireland,Ireland,No,Part-Time,15,"[""frustration"",""stress""]",4,4,4,4,4,5,5,5,5,3,4,2,5,2,2,5,Common Dispute,Weaker,Let go
258,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,3,3,3,4,5,5,5,3,2,3,4,4,4,B,A,A,B,B,A,A,B,B,B,30,Female,White,Greece,Greece,Greece,Yes,Full-Time,18,"[""frustration"",""anger"",""stress""]",5,2,4,3,4,3,5,4,2,3,3,4,4,5,4,5,Serious Dispute,Weaker,Arbitration
259,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,3,3,3,4,5,5,5,3,2,3,4,4,4,B,A,A,B,B,A,A,B,B,B,30,Female,White,Greece,Greece,Greece,Yes,Full-Time,19,"[""frustration"",""sadness"",""confusion""]",3,4,2,3,5,3,5,5,4,4,4,2,4,5,5,5,Common Dispute,Weaker,Negotiation
260,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,3,3,3,4,5,5,5,3,2,3,4,4,4,B,A,A,B,B,A,A,B,B,B,30,Female,White,Greece,Greece,Greece,Yes,Full-Time,15,"[""frustration"",""fear"",""stress""]",2,3,2,2,5,4,4,3,2,4,4,1,1,5,5,5,Misunderstanding,Weaker,Let go
261,Married,1,4,FALSE,Some Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,4,3,4,3,3,4,3,4,5,4,4,4,4,A,B,A,B,B,B,B,A,A,B,62,Male,White,Belgium,Belgium,Belgium,No,Full-Time,15,"[""frustration"",""sadness"",""stress"",""curiosity""]",2,3,2,4,5,4,4,3,3,2,4,1,3,3,4,5,Misunderstanding,Weaker,Let go
262,Married,1,4,FALSE,Some Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,4,3,4,3,3,4,3,4,5,4,4,4,4,A,B,A,B,B,B,B,A,A,B,62,Male,White,Belgium,Belgium,Belgium,No,Full-Time,13,"[""confusion"",""sadness"",""frustration"",""fear"",""stress""]",4,4,3,5,5,3,3,3,4,3,4,2,4,4,5,3,Major Conflict,Weaker,Mediation
263,Married,1,4,FALSE,Some Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,4,3,4,3,3,4,3,4,5,4,4,4,4,A,B,A,B,B,B,B,A,A,B,62,Male,White,Belgium,Belgium,Belgium,No,Full-Time,20,"[""anger"",""frustration""]",5,3,4,3,5,4,4,3,3,3,4,2,3,3,5,4,Common Dispute,Stronger,Arbitration
264,Married,0,0,FALSE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,2,1,2,4,4,4,4,3,2,3,2,4,4,A,A,A,B,A,B,B,A,A,A,34,Male,White,Belgium,Switzerland,Belgium,No,Full-Time,11,"[""anger"",""frustration"",""hate"",""stress""]",4,5,5,5,5,1,3,5,1,5,5,3,4,3,3,4,Serious Dispute,Stronger,Adjudication
265,Married,0,0,FALSE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,2,1,2,4,4,4,4,3,2,3,2,4,4,A,A,A,B,A,B,B,A,A,A,34,Male,White,Belgium,Switzerland,Belgium,No,Full-Time,17,"[""anger"",""frustration"",""hate"",""stress""]",5,3,5,3,5,1,2,5,1,3,5,3,4,1,1,5,Misunderstanding,Weaker,Arbitration
266,Married,0,0,FALSE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,2,1,2,4,4,4,4,3,2,3,2,4,4,A,A,A,B,A,B,B,A,A,A,34,Male,White,Belgium,Switzerland,Belgium,No,Full-Time,18,"[""anger"",""frustration"",""fear"",""hate"",""stress""]",5,5,5,4,5,1,1,5,2,5,5,3,4,3,4,5,Serious Dispute,Weaker,Adjudication
267,Married,1,1,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,2,3,4,5,4,5,3,4,4,5,3,5,A,A,B,B,A,A,A,B,A,B,30,Male,White,Lebanon,Netherlands,Lebanon,No,Full-Time,16,"[""anger"",""frustration"",""confusion""]",5,1,3,1,5,3,4,5,1,4,5,3,5,4,5,4,Major Conflict,Stronger,Adjudication
268,Married,1,1,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,2,3,4,5,4,5,3,4,4,5,3,5,A,A,B,B,A,A,A,B,A,B,30,Male,White,Lebanon,Netherlands,Lebanon,No,Full-Time,11,"[""frustration"",""stress"",""confusion""]",5,5,4,4,5,4,3,4,1,5,5,1,5,1,4,3,Common Dispute,Weaker,Negotiation
269,Married,1,1,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,2,3,4,5,4,5,3,4,4,5,3,5,A,A,B,B,A,A,A,B,A,B,30,Male,White,Lebanon,Netherlands,Lebanon,No,Full-Time,13,"[""sadness"",""anger"",""fear"",""stress""]",5,5,5,5,5,3,3,5,1,5,5,3,5,3,5,4,Common Dispute,Weaker,Negotiation
