,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
1170,2022,Pilot Sport,New,41375,2.7,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1171,2022,Pilot Sport,New,41770,2.7,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,15,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1172,2022,Pilot Special Edition,New,44205,4.4,lunar silver,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1173,2023,Pilot Elite,New,53720,3.1,sonic gray pearl,black,AWD,19–25,Gasoline,automatic,Premium Unleaded V-6 3.5 L/212,0,4.8,5.0,4.9,4.1,4.6,4.7,VA,Dealer
1174,2023,Pilot Touring,New,49895,3.1,crystal black pearl,black,AWD,19–25,Gasoline,automatic,Premium Unleaded V-6 3.5 L/212,0,4.7,5.0,4.3,4.5,4.2,5.0,VA,Dealer
1175,2022,Pilot EX-L,New,42285,3.1,crystal black pearl,black,AWD,0–26,Gasoline,automatic,Regular Unleaded V-6 3.5 L/212,0,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1176,2023,Pilot EX-L 8-Passenger,New,43295,3.1,obsidian blue pearl,gray,FWD,19–27,Gasoline,automatic,Premium Unleaded V-6 3.5 L/212,0,5.0,4.4,4.2,4.7,4.7,5.0,VA,Dealer
1177,2022,Pilot Sport,New,41375,3.1,crystal black pearl,black,AWD,19–26,Gasoline,automatic,Regular Unleaded V-6 3.5 L/212,5,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1178,2022,Pilot Sport,New,41770,3.1,platinum white pearl,black,AWD,19–26,Gasoline,automatic,Regular Unleaded V-6 3.5 L/212,5,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1179,2022,Pilot Sport,New,41375,3.1,crystal black pearl,black,AWD,19–26,Gasoline,automatic,Regular Unleaded V-6 3.5 L/212,0,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1180,2012,Crosstour EX-L,Used,11991,4.7,burgundy,tan,FWD,21–29,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,148411,4.8,4.7,4.7,4.6,4.7,4.8,FL,Dealer
1181,2022,CR-V Hybrid Touring,Used,37799,4.7,black,black,AWD,35–40,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,13526,4.6,4.9,4.5,4.6,4.8,4.7,NY,Dealer
1182,2022,Accord Sport SE,New,31960,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer
1183,2022,Odyssey EX-L,Used,39500,5.0,radiant red metallic ii,beige,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,13833,4.3,4.4,4.3,4.1,4.3,4.3,NC,Dealer
1184,2022,Accord Sport 1.5T,New,29470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2,5.0,5.0,5.0,5.0,5.0,5.0,PA,Dealer
1185,2023,Ridgeline RTL-E,New,46420,4.7,sonic gray pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,15,5.0,4.8,4.8,4.2,5.0,5.0,NJ,Dealer
1186,2023,CR-V EX-L,New,20933,4.3,crystal black pearl,black,AWD,27–32,Gasoline,cvt,1.5L I4 DOHC 16V,3,5.0,5.0,5.0,4.0,4.0,5.0,NY,Dealer
1187,2023,CR-V EX,New,34800,4.2,gray,black,AWD,22–31,Gasoline,automatic,1.5L I4 16V GDI DOHC Turbo,4,5.0,5.0,5.0,4.0,4.0,5.0,MA,Dealer
1188,2019,Accord LX,Honda Certified,23294,4.6,modern steel metallic,gray,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,36007,4.7,4.7,4.7,4.7,4.8,4.8,ME,Dealer
1189,2014,Accord Plug-In Hybrid Base,Used,14869,4.4,crystal black pearl,gray,FWD,22–31,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,120387,4.6,4.8,4.6,4.6,4.6,5.0,CA,Dealer
1190,2022,Pilot Sport,New,41770,4.4,gray,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,2,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
1191,2022,Civic EX-L,New,28740,4.6,white,crystal black,FWD,31–39,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,15,4.6,4.9,4.4,4.6,4.6,4.7,CA,Dealer
1192,2018,CR-V LX,Used,22990,4.0,gray,black,AWD,25–31,Gasoline,cvt,2.4L I4 16V GDI DOHC,55076,4.8,4.7,4.7,4.6,4.7,4.7,IL,Dealer
1193,2023,Civic EX-L,New,36840,4.8,meteorite gray metallic,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,4.7,4.0,4.6,4.9,4.6,4.7,AZ,Dealer
1194,2022,Pilot Special Edition,New,42067,4.8,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,5.0,5.0,5.0,5.0,AZ,Dealer
1195,2023,Odyssey Sport,New,43050,5.0,platinum white pearl,crystal black,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,4.0,4.0,4.0,5.0,AZ,Dealer
1196,2015,Civic EX,Used,12495,4.7,alabaster silver metallic,gray,FWD,29–38,Gasoline,cvt,1.8L I4 16V MPFI SOHC,111357,4.6,4.6,4.6,4.7,4.6,4.8,AZ,Dealer
1197,2021,Accord Sport 1.5T,Used,28000,4.8,black,crystal black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,54684,4.9,4.8,4.8,4.8,4.9,4.8,OR,Dealer
1198,2020,Pilot Elite,Honda Certified,40972,4.8,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,21260,4.6,4.5,4.2,4.1,4.5,4.1,CO,Dealer
1199,2016,Odyssey SE,Used,21999,4.7,silver,gray,FWD,19–28,Gasoline,6-speed automatic,V6 Cylinder Engine,65000,4.8,4.6,4.7,4.6,4.7,4.8,WA,Dealer
1200,2022,Ridgeline RTL-E,New,48060,4.8,sonic gray pearl,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,4.9,4.9,4.3,4.7,5.0,NE,Dealer
1201,2023,CR-V EX-L,New,36900,4.7,platinum white pearl,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2,5.0,5.0,5.0,4.0,4.0,5.0,KS,Dealer
1202,2021,Civic Sport,Used,26999,5.0,modern steel metallic,crystal black,FWD,29–37,Gasoline,cvt,2.0L I4 16V MPFI DOHC,32974,4.6,4.7,4.7,4.6,4.8,4.6,KS,Dealer
1203,2021,Odyssey EX,Used,33988,4.7,black,crystal black,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,35806,5.0,5.0,4.9,4.8,4.8,5.0,TX,Dealer
1204,2023,Ridgeline RTL-E,New,47895,4.8,lunar silver metallic,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,2,5.0,4.8,4.8,4.2,5.0,5.0,TX,Dealer
1205,2022,Accord Sport 1.5T,New,30470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1206,2022,Accord Sport 1.5T,New,28322,4.9,crystal black pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,24,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1207,2023,Civic Sport Touring,New,32500,5.0,platinum white pearl,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4,5.0,4.8,3.9,5.0,5.0,4.7,NE,Dealer
1208,2020,HR-V LX,Used,22495,3.1,silver,gray,AWD,27–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,37793,4.7,4.8,4.7,4.8,4.8,4.7,SD,Dealer
1209,2022,Pilot Sport,New,40375,4.0,crystal black,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,12,5.0,5.0,5.0,5.0,5.0,5.0,KS,Dealer
1210,2022,Insight EX,Honda Certified,30946,4.8,platinum white pearl,black,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,18361,4.5,4.0,5.0,5.0,4.4,4.7,AR,Dealer
1211,2022,Pilot TrailSport,New,47038,4.5,sonic gray pearl,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,11,5.0,5.0,5.0,5.0,5.0,5.0,IA,Dealer
1212,2023,HR-V Sport,New,29040,4.6,urban gray pearl,black,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,15,4.0,5.0,4.0,5.0,5.0,5.0,MN,Dealer
1213,2022,Pilot Touring 7-Passenger,New,48860,5.0,deep scarlet pearl,beige,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,5.0,5.0,5.0,5.0,5.0,MN,Dealer
1214,2023,Civic Touring,New,30745,4.3,rallye red,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,12,4.7,4.6,5.0,4.5,4.8,5.0,MN,Dealer
1215,2022,Pilot Black Edition,Honda Certified,46885,4.3,black,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,9227,5.0,5.0,5.0,5.0,5.0,5.0,MN,Dealer
1216,2020,HR-V LX,Used,21998,4.8,black,black,AWD,27–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,40007,4.7,4.8,4.7,4.8,4.8,4.7,MO,Dealer
1217,2022,Civic Si Base,Honda Certified,31943,4.0,sonic gray pearl,red / black,FWD,27–37,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,15350,4.2,4.0,4.5,4.2,4.5,5.0,IA,Dealer
1218,2019,Accord Sport 2.0T,Used,24998,4.7,black,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,122954,4.7,4.7,4.7,4.7,4.8,4.8,LA,Dealer
1219,2020,CR-V EX,Used,29541,4.8,blue,crystal black,AWD,27–32,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,18893,4.9,4.8,4.8,4.8,4.9,4.9,WI,Dealer
1220,2023,Passport EX-L,New,42790,4.7,radiant red metallic ii,black,AWD,19–24,Gasoline,9-speed automatic,V6 Cylinder Engine,5,4.9,4.5,4.4,4.6,4.7,4.8,IL,Dealer
1221,2023,Odyssey Elite,New,50915,4.6,crystal black pearl,crystal black,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,8,5.0,5.0,4.0,4.0,4.0,5.0,IL,Dealer
1222,2022,Accord Sport,New,34755,3.9,nh-731p/crystal bl,nh-731p/black,FWD,22–32,Gasoline,automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,0,5.0,5.0,5.0,5.0,5.0,5.0,WI,Dealer
1223,2017,Odyssey EX-L,Used,25564,4.3,black,gray,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,58432,4.8,4.6,4.8,4.6,4.7,4.8,IL,Dealer
1224,2022,Pilot Sport,Honda Certified,38418,3.9,crystal black pearl,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,2027,5.0,5.0,5.0,5.0,5.0,5.0,IN,Dealer
1225,2013,Accord LX,Used,13988,4.5,maroon,parchment,FWD,27–36,Gasoline,cvt,2.4L I4 16V GDI DOHC,109758,4.4,4.4,4.5,4.5,4.6,4.6,IN,Dealer
1226,2023,CR-V EX-L,New,36010,4.7,platinum white pearl,gray,FWD,28–34,Gasoline,cvt,4 Cylinder Engine,5,5.0,5.0,5.0,4.0,4.0,5.0,TN,Dealer
1227,2023,CR-V Hybrid Sport Touring,New,40240,3.0,still night pearl,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,5,5.0,3.0,4.0,4.0,5.0,5.0,TN,Dealer
1228,2011,Ridgeline RT,Used,8000,5.0,bali blue pearl,gray,4WD,15–20,Gasoline,automatic,Gas V6 3.5L/212,177685,4.7,4.8,4.6,4.6,4.6,5.0,IN,Dealer
1229,2021,Pilot EX-L,Honda Certified,33395,4.6,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,32572,4.9,4.8,4.8,4.7,4.7,4.8,MI,Dealer
1230,2011,Accord Crosstour EX-L,Used,13995,4.4,glacier blue metallic,black,4WD,18–26,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,116946,4.8,4.8,4.8,4.7,4.9,4.8,KY,Dealer
1231,2023,CR-V EX-L,New,36900,4.7,platinum white pearl,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,229,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
1232,2023,CR-V Hybrid Sport Touring,New,40395,4.5,canyon,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,8,5.0,3.0,4.0,4.0,5.0,5.0,KY,Dealer
1233,2015,Crosstour EX-L,Used,17500,4.4,alabaster silver metallic,black,4WD,19–28,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,81989,4.7,4.8,4.6,4.5,4.7,4.8,OH,Dealer
1234,2023,CR-V EX-L,New,36900,3.0,urban gray pearl,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,5.0,5.0,5.0,4.0,4.0,5.0,OH,Dealer
1235,2005,CR-V SE,Used,5450,4.4,charcoal,black,4WD,22–27,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,208733,4.2,4.3,4.1,4.5,4.3,4.7,OH,Dealer
1236,2023,Civic EX,Used,32998,5.0,lunar silver metallic,crystal black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,1436,5.0,4.6,4.2,4.9,4.6,5.0,TN,Dealer
1237,2010,Accord Crosstour EX-L,Used,10950,3.4,white diamond pearl,black,FWD,18–27,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,163488,4.7,4.6,4.7,4.6,4.6,4.8,TN,Dealer
1238,2023,Odyssey Touring,New,46400,4.8,platinum white pearl,black,FWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,4.0,4.0,4.0,5.0,MI,Dealer
1239,2021,CR-V Special Edition,Honda Certified,28500,4.6,red,black,AWD,27–32,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,16314,4.9,4.8,4.8,4.8,4.9,4.9,MI,Dealer
1240,2007,Accord VP,Used,6499,4.2,gold,tan,FWD,24–34,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,159020,4.5,4.4,4.5,4.6,4.4,4.7,GA,Dealer
1241,2022,Accord Hybrid Sport,New,32930,4.4,basque red pearl ii,crystal black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,12,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
1242,2023,Pilot Elite,New,53375,3.6,bv,crystal black,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,5,4.5,4.3,4.8,4.5,4.8,4.9,WV,Dealer
1243,2022,Passport Elite,New,47620,4.8,platinum white pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,4.9,5.0,4.9,5.0,NC,Dealer
1244,2023,Pilot EX-L 7-Passenger,New,46040,4.8,platinum white pearl,black,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,5,4.7,3.9,4.7,4.1,5.0,4.8,NC,Dealer
1245,2022,Insight EX,Used,30995,3.9,lunar silver metallic,black,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,3310,5.0,5.0,4.6,4.3,4.6,5.0,NC,Dealer
1246,2023,Civic Sport,New,25745,5.0,rallye red,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,0,4.7,4.4,4.8,5.0,4.8,4.8,NC,Dealer
1247,2022,Accord Sport 1.5T,New,28470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,5.0,5.0,5.0,5.0,5.0,5.0,NC,Dealer
1248,2009,Pilot EX-L,Used,11450,4.8,red,gray,4WD,16–22,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,111983,4.6,4.4,4.3,4.4,4.3,4.7,FL,Dealer
1249,2019,Civic Si Base,Used,26000,4.5,lunar silver metallic,black,FWD,28–38,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,26856,4.7,4.8,4.7,4.8,4.8,4.9,NY,Dealer
1250,2022,Pilot Sport,New,41375,4.6,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
1251,2022,Pilot Special Edition,New,44600,5.0,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,83,5.0,5.0,5.0,5.0,5.0,5.0,NC,Dealer
1252,2018,Civic Type R Touring,Used,39395,4.7,championship white,red / black,FWD,22–28,Gasoline,6-speed manual,2.0L I4 16V GDI DOHC Turbo,18952,4.5,4.7,4.9,4.7,4.7,4.8,PA,Dealer
1253,2023,Pilot Elite,New,53375,4.7,obsidian blue,gray,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,18,4.3,4.4,4.6,4.2,4.7,4.8,VA,Dealer
1254,2020,Pilot EX-L,Used,37485,4.2,lunar silver metallic,gray,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,33902,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer
1255,2022,Pilot Touring 8-Passenger,New,33635,4.9,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,V6 Cylinder Engine,18500,5.0,5.0,5.0,5.0,5.0,5.0,NC,Dealer
1256,2022,Pilot Sport,New,41770,2.7,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
1257,2023,CR-V EX-L,New,36010,4.7,platinum white pearl,gray,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,3,5.0,5.0,5.0,4.0,4.0,5.0,FL,Dealer
1258,2013,Crosstour EX,Used,22747,5.0,white diamond pearl,black,FWD,20–30,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,32548,4.8,4.6,4.7,4.6,4.6,4.8,FL,Dealer
1259,2022,Pilot TrailSport,New,46500,4.5,white,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
1260,2022,CR-V EX,New,29485,4.7,modern steel metallic,gray,FWD,28–34,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,13110,4.9,4.8,4.7,4.8,4.7,4.9,FL,Dealer
1261,2022,Pilot EX-L,New,44000,4.9,platinum white pearl,beige,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,NJ,Dealer
1262,2022,Accord EX-L 1.5T,Used,32995,4.2,silver,crystal black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4624,5.0,5.0,5.0,5.0,5.0,5.0,AK,Dealer
1263,2023,Civic Si,New,29195,4.2,platinum white pearl,red / black,FWD,27–37,Gasoline,manual,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,5,4.9,5.0,5.0,4.3,4.4,5.0,NJ,Dealer
1264,2019,Ridgeline Sport,Used,30794,4.2,crystal black pearl,black,AWD,18–25,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,19639,4.9,4.8,4.8,4.6,4.7,4.9,NY,Dealer
1265,2018,Civic EX,Used,22998,4.8,white,gray,FWD,31–40,Gasoline,cvt,2.0L I4 16V MPFI DOHC,50494,4.7,4.7,4.8,4.8,4.9,4.8,MA,Dealer
1266,2023,Civic Si Base,New,29195,4.8,crystal black pearl,crystal black,FWD,22–31,Gasoline,manual,1.5L I4 16V GDI DOHC Turbo,6,5.0,4.7,4.9,4.6,4.9,4.5,CA,Dealer
1267,2021,Pilot Elite,Used,37497,4.9,gray,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,13441,4.9,4.8,4.8,4.7,4.7,4.8,CA,Dealer
1268,2021,Pilot Black Edition,Used,31787,4.8,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,68979,4.9,4.8,4.8,4.7,4.7,4.8,CA,Dealer
1269,2013,Civic LX,Used,15990,4.0,white,beige,FWD,28–39,Gasoline,5-speed automatic,1.8L I4 16V MPFI SOHC,47089,4.5,4.5,4.4,4.7,4.6,4.8,IL,Dealer
1270,2022,Civic Sport,Used,26998,4.9,crystal black pearl,black,FWD,30–37,Gasoline,cvt,2.0L I4 16V GDI DOHC,20739,4.6,4.9,4.4,4.6,4.6,4.7,AZ,Dealer
1271,2022,Pilot Sport,New,40970,5.0,obsidian blue pearl,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
1272,2020,Accord Sport 2.0T,Used,28945,4.4,gray,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,14861,4.8,4.8,4.8,4.8,4.9,4.9,UT,Dealer
1273,2016,Odyssey EX-L,Used,16495,5.0,smoky topaz metallic,gray,FWD,19–28,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,145164,4.8,4.6,4.7,4.6,4.7,4.8,NE,Dealer
1274,2022,CR-V Hybrid Touring,New,39439,4.7,radiant red metallic,gray,AWD,35–40,Hybrid,cvt,4 Cylinder Engine,0,4.6,4.9,4.5,4.6,4.8,4.7,OK,Dealer
1275,2023,Civic Sport,New,26145,4.8,lunar silver,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,5,4.9,5.0,4.7,5.0,5.0,4.5,TX,Dealer
1276,2022,Pilot Elite,New,52060,4.9,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1277,2022,Ridgeline RTL-E,Used,40950,4.6,gray,crystal black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6485,5.0,4.9,4.9,4.3,4.7,5.0,TX,Dealer
1278,2022,Pilot EX-L,New,40250,4.5,platinum white pearl,crystal black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1279,2022,Passport Elite,New,47211,4.1,lunar silver metallic,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,4.9,5.0,4.9,5.0,TX,Dealer
1280,2022,Accord Sport SE,New,31960,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1281,2023,HR-V Sport,New,27650,5.0,urban gray pearl,black,FWD,22–31,Gasoline,automatic,2.0L I4 16V GDI DOHC,4,4.0,5.0,4.0,5.0,5.0,5.0,TX,Dealer
1282,2022,Civic Sport,Used,26552,5.0,black,black,FWD,30–37,Gasoline,cvt,2.0L I4 16V GDI DOHC,30322,4.6,4.9,4.4,4.6,4.6,4.7,TX,Dealer
1283,2022,Accord Sport 1.5T,New,28383,4.8,crystal black pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,10,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1284,2023,HR-V Sport,New,28790,4.8,urban gray pearl,black,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,5,4.0,5.0,4.0,5.0,5.0,5.0,KS,Dealer
1285,2014,Odyssey EX-L,Used,15888,4.0,black,crystal black,FWD,19–28,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,81219,4.7,4.6,4.6,4.4,4.6,4.8,TX,Dealer
1286,2022,Accord LX 1.5T,Used,27821,4.6,platinum white pearl,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4305,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
1287,2019,Passport Elite,Used,31800,4.7,white diamond pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,26461,4.8,4.7,4.7,4.6,4.7,4.8,TX,Dealer
1288,2022,Civic LX,Used,25269,4.6,white,crystal black,FWD,31–40,Gasoline,cvt,4 Cylinder Engine,18243,4.6,4.9,4.4,4.6,4.6,4.7,TX,Dealer
1289,2023,CR-V Hybrid Sport Touring,New,40395,5.0,lunar silver metallic,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,0,5.0,3.0,4.0,4.0,5.0,5.0,MN,Dealer
1290,2023,Civic Sport,New,26945,4.8,lunar silver metallic,black,FWD,22–31,Gasoline,cvt,2.0L I4 DOHC 16V,10,4.9,4.2,4.9,4.7,4.8,4.9,MO,Dealer
1291,2020,Accord EX 1.5T,Used,27998,4.8,white,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,36737,4.8,4.8,4.8,4.8,4.9,4.9,LA,Dealer
1292,2023,CR-V Hybrid Sport Touring,New,40240,4.1,platinum white pearl,black,AWD,22–31,Hybrid,automatic,2.0L I4 16V GDI DOHC Hybrid,5,5.0,3.0,4.0,4.0,5.0,5.0,LA,Dealer
1293,2021,Ridgeline Black Edition,Used,39995,3.9,crystal black pearl,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,32808,4.9,4.7,4.7,4.5,4.9,4.6,WI,Dealer
1294,2022,Pilot Sport,New,41770,4.6,sonic gray pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
1295,2022,Passport TrailSport,New,44948,4.8,radiant red metallic,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,5.0,4.9,5.0,4.9,5.0,IL,Dealer
1296,2022,Pilot Black Edition,New,53560,4.7,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,2,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
1297,2022,Pilot Sport,New,39875,4.4,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,7,5.0,5.0,5.0,5.0,5.0,5.0,AL,Dealer
