,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
1431,2022,116,1,41375,5.0,59,4,1,17,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,28,0
1432,2019,103,2,29900,4.3,139,18,1,15,1,8,45,28410,4.8,4.7,4.7,4.6,4.7,4.8,35,0
1433,2017,42,2,17263,4.3,1,4,2,90,1,13,29,95845,4.7,4.7,4.8,4.8,4.8,4.8,15,0
1434,2018,129,2,32340,4.5,141,3,1,12,1,6,45,51380,4.9,4.8,4.8,4.6,4.8,4.9,23,0
1435,2022,19,1,30470,5.0,99,4,2,76,1,13,5,11,5.0,5.0,5.0,5.0,5.0,5.0,23,0
1436,2020,26,2,30750,5.0,123,25,2,68,1,13,5,32315,4.9,4.8,4.8,4.8,4.9,4.9,2,0
1437,2023,95,1,50915,4.9,59,20,2,39,1,1,45,20,5.0,5.0,4.0,4.0,4.0,5.0,42,0
1438,2018,36,0,27500,4.6,72,20,2,68,1,13,5,27682,4.8,4.7,4.7,4.6,4.7,4.7,27,0
1439,2022,19,0,29555,4.5,99,4,2,76,1,13,5,3203,5.0,5.0,5.0,5.0,5.0,5.0,11,0
1440,2022,11,1,32619,3.8,99,4,2,105,2,15,51,6,4.9,5.0,5.0,4.9,4.9,5.0,22,0
1441,2020,5,2,25998,4.4,9,18,2,82,1,15,55,42402,4.8,4.8,4.8,4.8,4.9,4.9,22,0
1442,2023,98,1,42655,3.7,6,4,2,39,1,10,45,5,5.0,5.0,4.0,4.0,4.0,5.0,11,0
1443,2023,129,1,42989,4.8,32,18,1,39,1,10,45,6,5.0,4.8,4.8,4.2,5.0,5.0,41,0
1444,2022,120,1,45600,4.8,123,18,1,16,1,8,45,6,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1445,2022,11,1,32560,4.6,99,18,2,105,2,13,30,5,4.9,5.0,5.0,4.9,4.9,5.0,41,0
1446,2023,81,1,29145,5.0,72,4,2,39,1,13,26,18,4.0,5.0,4.0,5.0,5.0,5.0,24,0
1447,2017,82,2,19995,4.6,54,4,1,62,1,13,18,55386,4.6,4.4,4.4,4.5,4.7,4.7,16,0
1448,2023,31,1,40240,4.5,135,4,1,39,2,13,27,4,5.0,3.0,4.0,4.0,5.0,5.0,13,0
1449,2020,80,2,22500,4.7,51,18,2,68,1,12,48,24701,4.7,4.8,4.7,4.8,4.8,4.7,13,0
1450,2023,81,1,42460,4.6,85,20,2,39,1,13,26,5,4.0,5.0,4.0,5.0,5.0,5.0,16,0
1451,2023,31,1,40395,4.7,59,4,1,39,2,13,27,5,5.0,3.0,4.0,4.0,5.0,5.0,14,0
1452,2023,129,1,49320,4.6,99,4,1,39,1,10,45,104,5.0,4.8,4.8,4.2,5.0,5.0,47,0
1453,2023,95,1,51420,3.8,99,4,2,39,1,10,45,4,5.0,5.0,4.0,4.0,4.0,5.0,14,0
1454,2023,27,1,37055,5.0,65,4,1,63,1,15,55,10,5.0,5.0,5.0,4.0,4.0,5.0,14,0
1455,2022,105,1,44660,4.8,51,18,1,15,1,8,45,3,5.0,5.0,4.9,5.0,4.9,5.0,16,0
1456,2019,12,2,28900,4.8,59,20,2,113,2,13,30,64017,4.5,4.5,3.9,3.9,4.6,4.4,1,0
1457,2022,20,1,34255,4.6,59,4,2,40,1,1,28,3,5.0,5.0,5.0,5.0,5.0,5.0,21,0
1458,2023,84,1,29150,4.0,99,4,1,39,1,13,26,1,4.0,5.0,4.0,5.0,5.0,5.0,14,0
1459,2023,31,1,40395,4.0,22,4,1,39,2,13,27,1,5.0,3.0,4.0,4.0,5.0,5.0,14,0
1460,2021,80,2,26488,4.7,1,4,1,56,1,12,48,33568,4.7,4.6,4.6,4.7,4.7,4.8,8,0
1461,2021,108,2,33995,4.8,32,4,1,17,1,8,61,16831,4.9,4.8,4.8,4.7,4.7,4.8,21,0
1462,2022,36,1,38240,3.0,99,4,1,63,1,13,5,0,4.9,4.8,4.7,4.8,4.7,4.9,34,0
1463,2023,31,1,40395,4.8,65,4,1,39,2,13,27,2,5.0,3.0,4.0,4.0,5.0,5.0,34,0
1464,2023,32,1,40240,3.5,99,4,1,39,1,0,23,6,5.0,3.0,4.0,4.0,5.0,5.0,34,0
1465,2023,30,1,35745,4.9,22,4,1,39,2,13,27,0,5.0,3.0,4.0,4.0,5.0,5.0,34,0
1466,2021,104,0,38592,4.2,72,4,1,15,1,8,45,6409,4.9,4.7,4.8,4.6,4.8,4.8,43,0
1467,2019,4,2,28998,4.7,107,25,2,82,1,13,5,24934,4.7,4.7,4.7,4.7,4.8,4.8,39,0
1468,2023,60,1,25009,5.0,97,4,2,39,1,13,26,1,5.0,4.6,5.0,4.3,4.7,4.5,8,0
1469,2016,108,2,19998,4.7,32,4,2,18,1,6,45,116739,4.7,4.6,4.5,4.4,4.6,4.6,8,0
1470,2022,19,2,28497,5.0,99,4,2,76,1,13,5,3687,5.0,5.0,5.0,5.0,5.0,5.0,37,0
1471,2019,10,2,27689,4.3,99,4,2,113,2,13,30,43347,4.5,4.5,3.9,3.9,4.6,4.4,26,0
1472,2012,49,2,9980,4.5,139,20,2,70,1,5,18,136486,4.3,4.3,4.4,4.6,4.5,4.8,39,0
1473,2012,27,2,18998,4.5,51,17,1,38,1,4,38,86591,4.5,4.5,4.4,4.6,4.5,4.7,33,0
1474,2007,49,2,8965,4.0,16,20,2,82,1,5,48,85651,4.1,4.3,4.3,4.5,4.5,4.6,44,0
1475,2023,110,1,43750,5.0,103,4,2,39,1,1,44,2,4.7,5.0,4.9,5.0,4.5,4.8,44,0
1476,2017,117,2,23967,5.0,139,3,1,17,1,8,45,73168,4.8,4.7,4.7,4.6,4.7,4.7,8,0
1477,2019,78,2,17498,4.8,32,4,2,86,1,13,4,42018,4.6,4.6,4.7,4.8,4.8,4.8,8,0
1478,2018,64,2,35779,5.0,32,37,2,37,1,7,28,51191,4.5,4.7,4.9,4.7,4.7,4.8,8,0
1479,2023,126,1,47920,4.7,99,4,1,39,1,10,45,3,5.0,4.8,4.8,4.2,5.0,5.0,37,0
1480,2012,47,2,7995,4.0,2,40,2,106,2,10,12,147382,3.9,4.0,3.7,4.0,4.0,4.0,37,0
1481,2023,126,1,29999,4.9,99,4,1,39,1,10,45,3,5.0,4.8,4.8,4.2,5.0,5.0,30,0
1482,2023,105,1,45580,5.0,99,4,1,39,1,10,45,10,4.2,5.0,4.4,4.6,4.7,4.8,30,0
1483,2022,120,1,46500,4.9,51,4,1,16,1,8,45,19,5.0,5.0,5.0,5.0,5.0,5.0,6,0
1484,2022,84,2,27388,4.3,99,4,1,56,1,13,18,7902,3.8,3.2,3.6,3.6,4.2,4.2,18,0
1485,2023,27,1,37076,4.6,98,4,1,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,18,0
1486,2023,84,1,29040,4.6,99,18,1,39,1,13,26,8,4.0,5.0,4.0,5.0,5.0,5.0,4,0
1487,2022,11,1,32560,4.9,128,4,2,105,2,13,30,0,4.9,5.0,5.0,4.9,4.9,5.0,4,0
1488,2015,49,2,17590,4.0,9,37,2,83,1,13,18,43081,4.6,4.6,4.6,4.7,4.6,4.8,13,0
1489,2022,108,1,42000,4.4,98,4,2,23,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1490,2022,106,1,51998,5.0,123,4,1,17,1,8,45,3,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1491,2021,80,2,23992,4.8,9,18,1,56,1,13,18,45250,4.7,4.6,4.6,4.7,4.7,4.8,32,0
1492,2023,26,1,33855,4.7,59,4,1,39,1,13,5,2,5.0,5.0,5.0,4.0,4.0,5.0,4,0
1493,2022,105,1,44265,4.9,113,4,1,15,1,8,45,10,5.0,5.0,4.9,5.0,4.9,5.0,4,0
1494,2023,61,1,32045,5.0,65,4,2,39,1,13,5,0,4.8,5.0,4.5,4.7,5.0,5.0,3,0
1495,2018,13,2,23296,4.4,107,20,2,82,1,13,5,11679,4.8,4.8,4.7,4.7,4.8,4.8,43,0
1496,2022,60,0,27472,4.8,106,4,2,81,1,13,26,20915,4.6,4.9,4.4,4.6,4.6,4.7,5,0
1497,2023,120,1,51735,4.6,89,4,1,39,1,1,44,8,4.7,5.0,4.3,5.0,4.6,4.7,5,0
1498,2017,129,2,28412,4.9,111,20,1,12,1,6,45,61914,4.8,4.7,4.7,4.4,4.7,4.7,5,0
1499,2018,52,2,23954,4.9,42,4,2,72,1,7,48,54677,4.7,4.7,4.8,4.8,4.9,4.8,5,0
1500,2023,53,1,29590,5.0,99,37,2,39,1,14,5,3,4.6,4.1,5.0,4.0,4.9,5.0,5,0
1501,2023,126,1,48359,4.8,81,4,1,39,1,8,45,10,5.0,4.8,4.8,4.2,5.0,5.0,49,0
1502,2023,129,1,37304,4.7,72,4,1,39,1,10,45,4,5.0,4.8,4.8,4.2,5.0,5.0,42,0
1503,2022,129,2,39000,4.7,99,3,1,11,1,8,45,4659,5.0,4.9,4.9,4.3,4.7,5.0,42,0
1504,2023,81,1,29195,4.9,59,20,2,39,1,13,26,10,4.0,5.0,4.0,5.0,5.0,5.0,42,0
1505,2023,99,1,46400,5.0,99,4,2,39,1,10,45,1,5.0,5.0,4.0,4.0,4.0,5.0,28,0
1506,2016,117,2,25699,4.6,59,20,1,17,1,8,45,82781,4.7,4.6,4.5,4.4,4.6,4.6,28,0
1507,2023,81,1,29195,4.8,72,4,2,39,1,13,26,5,4.0,5.0,4.0,5.0,5.0,5.0,15,0
1508,2023,105,1,45580,4.6,123,4,1,39,1,10,45,7,4.7,4.7,4.5,4.4,4.4,4.8,42,0
1509,2022,19,0,29999,4.9,128,4,2,76,1,13,5,7038,5.0,5.0,5.0,5.0,5.0,5.0,42,0
1510,2022,118,1,48860,5.0,123,4,1,17,1,8,45,0,5.0,5.0,5.0,5.0,5.0,5.0,22,0
1511,2023,30,1,35745,5.0,65,4,1,39,2,13,27,0,5.0,3.0,4.0,4.0,5.0,5.0,22,0
1512,2006,135,2,17995,4.6,54,14,3,22,1,7,33,136161,4.0,4.5,4.7,4.6,4.8,4.8,22,0
1513,2020,19,0,26997,3.9,32,4,2,76,1,13,5,22769,4.8,4.8,4.8,4.8,4.9,4.9,22,0
1514,2022,106,2,48994,5.0,9,18,1,17,1,8,45,5489,5.0,5.0,5.0,5.0,5.0,5.0,11,0
1515,2018,36,2,25990,4.7,141,25,1,64,1,13,5,67114,4.8,4.7,4.7,4.6,4.7,4.7,17,0
1516,2022,101,1,39124,4.0,32,4,1,15,1,8,45,6,5.0,5.0,4.9,5.0,4.9,5.0,11,0
1517,2023,98,0,46988,4.0,123,4,2,39,1,10,45,12312,5.0,5.0,4.0,4.0,4.0,5.0,11,0
1518,2009,49,2,10990,4.4,108,19,2,55,1,4,18,73723,4.2,4.4,4.3,4.5,4.4,4.7,13,0
1519,2019,81,2,25500,4.6,51,4,1,56,1,13,18,17034,4.6,4.6,4.4,4.6,4.8,4.7,13,0
1520,2022,116,1,39375,4.6,32,18,2,23,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1521,2021,106,2,38613,5.0,32,4,1,17,1,8,45,37726,4.9,4.8,4.8,4.7,4.7,4.8,47,0
1522,2023,31,1,39845,4.4,59,4,1,39,2,13,27,11,5.0,3.0,4.0,4.0,5.0,5.0,17,0
1523,2021,134,2,33661,3.9,99,4,1,11,1,8,45,6883,4.9,4.7,4.7,4.5,4.9,4.6,14,0
1524,2023,27,1,35400,3.0,77,4,2,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,41,0
1525,2023,62,1,30745,3.0,65,20,2,39,1,13,5,5,4.8,5.0,5.0,4.7,4.6,4.8,41,0
1526,2008,132,2,11891,4.8,9,20,0,2,1,4,46,116056,4.7,4.5,4.3,4.5,4.4,4.7,14,0
1527,2022,116,1,41375,5.0,32,4,1,17,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1528,2022,19,1,29470,4.9,99,4,2,76,1,13,5,9,5.0,5.0,5.0,5.0,5.0,5.0,21,0
1529,2023,31,1,39845,5.0,9,4,1,39,2,13,27,158,5.0,3.0,4.0,4.0,5.0,5.0,14,0
1530,2023,98,1,42655,4.4,32,4,2,39,1,1,45,6,5.0,5.0,4.0,4.0,4.0,5.0,14,0
1531,2023,120,1,51845,3.0,116,4,1,39,1,10,44,4,4.6,5.0,5.0,4.8,4.6,4.9,34,0
1532,2023,31,1,41056,4.7,99,20,1,39,2,13,27,2,5.0,3.0,4.0,4.0,5.0,5.0,34,0
1533,2022,101,1,44665,4.5,59,18,1,15,1,8,45,35,5.0,5.0,4.9,5.0,4.9,5.0,9,0
1534,2019,103,2,23900,4.9,111,4,2,21,1,8,45,34973,4.8,4.7,4.7,4.6,4.7,4.8,8,0
1535,2022,19,0,29487,4.8,32,18,2,76,1,13,5,6275,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1536,2007,2,2,8920,4.5,111,4,2,50,1,4,38,91389,4.5,4.4,4.5,4.6,4.4,4.7,9,0
1537,2023,102,1,48540,4.8,123,4,1,39,1,8,45,4,5.0,5.0,4.6,5.0,4.8,4.8,34,0
1538,2022,60,2,26947,3.9,99,4,2,81,1,13,26,1793,4.6,4.9,4.4,4.6,4.6,4.7,34,0
1539,2021,115,2,35996,4.8,139,18,1,17,1,8,45,19385,4.9,4.8,4.8,4.7,4.7,4.8,48,0
1540,2022,20,1,35150,4.9,99,4,2,40,1,1,28,0,5.0,5.0,5.0,5.0,5.0,5.0,34,0
1541,2022,20,1,34755,4.8,30,4,2,40,1,1,28,4,5.0,5.0,5.0,5.0,5.0,5.0,26,0
1542,2023,26,1,32750,5.0,104,20,2,39,1,13,5,0,5.0,5.0,5.0,4.0,4.0,5.0,26,0
1543,2018,96,0,21829,4.8,72,20,2,19,1,8,45,81115,4.8,4.7,4.6,4.3,4.7,4.6,8,0
1544,2021,60,2,22884,4.7,27,4,2,78,1,13,29,42828,4.6,4.7,4.7,4.6,4.8,4.6,26,0
1545,2021,101,2,30888,4.4,9,4,2,21,1,8,45,31617,4.9,4.7,4.8,4.6,4.8,4.8,26,0
1546,2022,101,1,44665,5.0,59,18,1,15,1,8,45,12,5.0,5.0,4.9,5.0,4.9,5.0,26,0
1547,2020,108,2,33990,5.0,131,18,1,13,1,6,45,30614,4.6,4.5,4.2,4.1,4.5,4.1,33,0
1548,2014,117,2,19998,4.6,139,20,2,12,1,4,46,122634,4.7,4.6,4.6,4.6,4.5,4.7,44,0
1549,2023,110,1,45395,2.7,59,20,1,39,1,10,44,0,4.6,5.0,4.0,4.7,5.0,4.9,44,0
1550,2022,116,1,41375,3.1,32,4,1,17,1,10,60,0,5.0,5.0,5.0,5.0,5.0,5.0,44,0
1551,2022,116,1,41375,3.5,32,4,1,17,1,8,45,3,5.0,5.0,5.0,5.0,5.0,5.0,8,0
1552,2023,109,1,46555,3.5,99,4,1,39,1,10,44,18,5.0,4.9,4.5,4.1,5.0,4.9,8,0
1553,2022,116,1,41375,3.5,32,4,1,17,1,8,45,4,5.0,5.0,5.0,5.0,5.0,5.0,8,0
1554,2016,40,2,20727,4.9,100,4,2,102,2,15,52,50027,4.8,4.5,4.8,4.6,4.9,4.9,26,0
1555,2017,2,2,22995,4.8,72,20,2,66,1,13,37,53000,4.8,4.8,4.8,4.8,4.8,4.9,33,0
1556,2012,27,2,14988,4.5,6,18,1,38,1,4,38,99983,4.5,4.5,4.4,4.6,4.5,4.7,37,0
1557,2019,64,2,41799,4.1,26,37,2,37,1,7,28,7578,4.6,4.7,5.0,4.8,4.8,4.8,19,0
1558,2022,19,1,31075,5.0,32,18,2,76,1,13,5,3,5.0,5.0,5.0,5.0,5.0,5.0,37,0
1559,2023,27,1,36505,4.7,32,4,1,63,1,15,55,0,5.0,5.0,5.0,4.0,4.0,5.0,7,0
1560,2019,103,2,26999,4.9,107,18,1,15,1,8,45,29763,4.8,4.7,4.7,4.6,4.7,4.8,30,0
1561,2023,116,1,42545,4.8,89,4,1,39,1,1,44,6,5.0,4.6,4.6,5.0,4.8,4.9,30,0
1562,2023,27,1,36505,5.0,59,4,1,39,1,13,5,40,5.0,5.0,5.0,4.0,4.0,5.0,30,0
1563,2023,95,1,50765,5.0,32,4,2,39,1,10,45,10,5.0,5.0,4.0,4.0,4.0,5.0,30,0
1564,1991,49,2,14998,4.6,107,20,2,39,1,10,9,57138,4.1,4.0,3.9,4.8,3.9,4.7,45,0
1565,2022,11,1,32560,4.8,128,4,2,105,2,13,30,2,4.9,5.0,5.0,4.9,4.9,5.0,18,0
1566,2019,92,2,28444,4.8,59,26,2,19,1,8,45,48198,4.8,4.6,4.5,4.3,4.7,4.5,20,0
1567,2020,27,2,25997,3.9,71,18,2,68,1,13,5,52137,4.9,4.8,4.8,4.8,4.9,4.9,4,0
1568,2023,13,1,28845,5.0,99,4,2,78,1,15,55,0,4.6,5.0,5.0,4.7,5.0,4.9,4,0
1569,2023,42,1,27040,4.8,59,4,2,39,1,13,5,3,4.6,4.4,4.9,4.5,5.0,4.9,4,0
1570,2019,108,2,29990,4.0,14,20,2,18,1,6,45,32542,4.8,4.7,4.7,4.6,4.7,4.8,13,0
1571,2022,108,1,42000,4.9,99,3,2,23,1,10,61,3,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1572,2022,20,1,35150,5.0,128,4,2,40,1,1,28,10,5.0,5.0,5.0,5.0,5.0,5.0,31,0
1573,2019,2,2,26495,4.9,98,4,2,82,1,13,5,33831,4.7,4.7,4.7,4.7,4.8,4.8,12,0
1574,2017,4,2,22900,4.2,9,20,2,66,1,13,37,81411,4.8,4.8,4.8,4.8,4.8,4.9,12,0
1575,2017,128,2,30995,4.8,89,20,1,12,1,6,45,39988,4.8,4.7,4.7,4.4,4.7,4.7,36,0
1576,2022,27,1,34225,4.2,59,4,1,63,1,13,5,3500,4.9,4.8,4.7,4.8,4.7,4.9,5,0
1577,2019,104,2,32598,4.4,14,4,1,15,1,10,60,40637,4.8,4.7,4.7,4.6,4.7,4.8,15,0
1578,2023,117,1,52890,4.8,32,4,1,39,1,1,44,0,4.5,4.8,5.0,4.7,4.7,4.9,42,0
1579,2021,64,2,42488,4.9,123,37,2,37,1,7,28,21325,5.0,4.8,5.0,4.8,4.8,5.0,42,0
1580,2023,26,1,32905,5.0,59,4,2,39,1,13,5,4,5.0,5.0,5.0,4.0,4.0,5.0,42,0
1581,2020,27,2,28253,4.5,27,20,2,68,1,13,5,47288,4.9,4.8,4.8,4.8,4.9,4.9,42,0
1582,2021,33,2,34998,5.0,32,4,2,68,1,13,5,15686,4.9,4.8,4.8,4.8,4.9,4.9,2,0
1583,2023,92,1,42360,5.0,99,4,2,39,1,1,45,5,5.0,5.0,4.0,4.0,4.0,5.0,42,0
1584,2023,83,1,23800,4.9,72,20,2,39,1,13,26,10,4.0,5.0,4.0,5.0,5.0,5.0,42,0
1585,2021,115,2,36084,5.0,72,4,1,17,1,8,45,39215,4.9,4.8,4.8,4.7,4.7,4.8,23,0
1586,2019,87,2,25854,4.8,139,4,2,114,2,13,6,17144,4.6,4.8,4.5,4.7,4.8,4.8,2,0
1587,2023,129,1,46948,5.0,103,4,1,39,1,10,45,0,5.0,4.8,4.8,4.2,5.0,5.0,11,0
1588,2023,92,1,27015,4.5,92,26,2,39,1,10,45,8,5.0,5.0,4.0,4.0,4.0,5.0,23,0
1589,2021,99,0,41994,3.9,59,26,2,19,1,1,45,19349,5.0,5.0,4.9,4.8,4.8,5.0,22,0
1590,2016,83,2,19998,3.9,72,4,1,63,1,13,18,33712,4.4,4.4,4.2,4.5,4.6,4.7,22,0
1591,2021,108,2,33495,4.8,72,20,2,23,1,8,45,32619,4.9,4.8,4.8,4.7,4.7,4.8,17,0
1592,2019,18,2,22996,2.5,51,4,2,76,1,13,5,46021,4.7,4.7,4.7,4.7,4.8,4.8,13,0
1593,2019,83,2,21990,4.8,9,20,1,62,1,13,18,56296,4.6,4.6,4.4,4.6,4.8,4.7,22,0
1594,2022,116,1,39375,4.8,32,18,2,23,1,8,45,6,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1595,2023,117,1,48250,4.8,123,18,2,39,1,10,44,11,4.9,4.8,4.9,5.0,5.0,5.0,41,0
1596,2022,106,1,51165,4.6,32,18,1,17,1,8,45,10,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1597,2023,110,1,43295,4.6,32,18,2,39,1,10,44,5,5.0,4.2,5.0,5.0,4.5,5.0,41,0
1598,2022,102,2,40984,4.7,99,4,1,15,1,8,45,13507,5.0,5.0,4.9,5.0,4.9,5.0,17,0
1599,2023,117,1,48250,4.5,98,20,2,39,1,10,44,0,4.9,5.0,5.0,4.3,5.0,4.8,13,0
1600,2022,60,2,27991,5.0,17,4,2,78,1,13,48,5028,4.6,4.9,4.4,4.6,4.6,4.7,47,0
1601,2003,2,2,4295,4.5,49,41,2,49,1,4,38,231321,4.5,4.5,4.5,4.6,4.3,4.5,13,0
1602,2023,26,1,34405,4.5,32,20,1,63,1,15,55,3,5.0,5.0,5.0,4.0,4.0,5.0,13,0
1603,2023,117,1,50350,4.8,123,4,1,39,1,1,44,1,4.4,5.0,5.0,4.6,4.7,5.0,13,0
1604,2023,92,1,41705,4.7,32,4,2,39,1,10,45,7,5.0,5.0,4.0,4.0,4.0,5.0,13,0
1605,2023,61,1,32500,4.7,123,4,2,39,1,7,5,5,4.6,4.6,4.7,4.3,4.8,4.9,14,0
1606,2023,42,1,28000,3.3,99,4,2,39,1,13,5,5,4.7,5.0,4.9,4.5,4.7,4.5,41,0
1607,2019,104,0,32688,4.6,36,20,1,15,1,8,45,33959,4.8,4.7,4.7,4.6,4.7,4.8,1,0
1608,2023,99,1,46290,3.1,99,3,2,39,1,10,45,6,5.0,5.0,4.0,4.0,4.0,5.0,14,0
1609,2023,95,1,50915,3.1,32,4,2,39,1,10,45,6,5.0,5.0,4.0,4.0,4.0,5.0,14,0
1610,2019,103,0,25909,2.1,54,4,1,15,1,8,45,49183,4.8,4.7,4.7,4.6,4.7,4.8,1,0
1611,2020,102,2,33998,4.8,107,4,1,15,1,8,45,47979,4.9,4.8,4.8,4.6,4.8,4.8,1,0
1612,2022,116,1,41770,5.0,123,4,1,17,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,41,0
1613,2023,99,1,46290,3.8,99,3,2,39,1,10,45,4,5.0,5.0,4.0,4.0,4.0,5.0,14,0
1614,2023,99,1,46400,5.0,105,3,2,19,1,10,60,10,5.0,5.0,4.0,4.0,4.0,5.0,14,0
1615,2021,108,0,35990,4.9,32,4,1,17,1,8,45,33748,4.9,4.8,4.8,4.7,4.7,4.8,21,0
1616,2022,115,1,44600,3.0,51,4,1,17,1,8,45,7,5.0,5.0,5.0,5.0,5.0,5.0,1,0
1617,2023,84,1,28645,4.6,32,4,1,39,1,13,26,10,4.0,5.0,4.0,5.0,5.0,5.0,41,0
1618,2022,60,0,26727,4.8,106,4,2,78,1,13,26,21633,4.6,4.9,4.4,4.6,4.6,4.7,34,0
1619,2023,84,1,28790,4.8,136,18,1,39,1,13,26,4,4.0,5.0,4.0,5.0,5.0,5.0,34,0
1620,2018,130,2,25716,4.6,9,4,2,17,1,6,45,62182,4.9,4.8,4.8,4.6,4.8,4.9,34,0
1621,2021,107,2,29388,4.5,59,4,2,23,1,8,45,34279,4.9,4.8,4.8,4.7,4.7,4.8,34,0
1622,2021,115,2,34377,5.0,14,20,2,23,1,8,45,20760,4.9,4.8,4.8,4.7,4.7,4.8,34,0
1623,2019,92,2,33757,4.8,32,26,2,19,1,8,45,34187,4.8,4.6,4.5,4.3,4.7,4.5,34,0
1624,2022,115,1,44600,5.0,98,4,1,17,1,8,45,8,5.0,5.0,5.0,5.0,5.0,5.0,34,0
1625,2023,99,1,46290,4.4,107,18,2,39,1,10,45,3,5.0,5.0,4.0,4.0,4.0,5.0,37,0
1626,2009,108,2,5289,4.5,51,18,0,5,1,4,46,204296,4.6,4.4,4.3,4.4,4.3,4.7,13,0
1627,2023,27,1,35005,4.9,59,4,2,39,1,13,5,25,5.0,5.0,5.0,4.0,4.0,5.0,8,0
1628,2023,128,1,46370,4.8,92,4,1,39,1,8,45,6,5.0,4.8,4.8,4.2,5.0,5.0,44,0
1629,2018,92,2,28925,4.8,141,26,2,19,1,8,45,41918,4.8,4.7,4.6,4.3,4.7,4.6,8,0
1630,2023,26,1,34850,4.7,59,18,1,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,8,0
1631,2020,53,2,24699,5.0,59,18,2,61,1,7,5,37817,4.8,4.8,4.8,4.8,4.9,4.9,8,0
1632,2023,31,1,40240,4.9,99,4,1,100,2,15,51,0,5.0,3.0,4.0,4.0,5.0,5.0,8,0
1633,2023,128,1,42175,5.0,99,4,1,39,1,8,45,8,5.0,4.8,4.8,4.2,5.0,5.0,44,0
1634,2022,95,2,45400,4.3,59,20,2,19,1,1,45,24594,4.3,4.4,4.3,4.1,4.3,4.3,37,0
1635,2023,117,1,48250,5.0,99,4,2,39,1,10,44,0,4.9,4.5,4.3,4.3,5.0,4.9,8,0
1636,2022,11,1,35560,5.0,51,18,2,105,2,13,30,5,4.9,5.0,5.0,4.9,4.9,5.0,37,0
1637,2023,129,1,46420,4.7,99,4,1,39,1,10,45,10,5.0,4.8,4.8,4.2,5.0,5.0,37,0
1638,2023,27,1,37450,4.4,104,20,1,39,1,13,5,0,5.0,5.0,5.0,4.0,4.0,5.0,37,0
1639,2023,31,1,40240,4.9,136,4,1,39,2,13,27,5,5.0,3.0,4.0,4.0,5.0,5.0,30,0
1640,2023,30,1,35590,4.6,39,4,1,39,2,10,27,6,5.0,3.0,4.0,4.0,5.0,5.0,30,0
1641,2023,81,1,30695,4.8,32,4,1,39,1,13,26,4,4.0,5.0,4.0,5.0,5.0,5.0,30,0
1642,2019,92,2,33794,4.2,72,20,2,19,1,8,45,38899,4.8,4.6,4.5,4.3,4.7,4.5,33,0
1643,2022,32,2,39998,4.7,51,4,1,101,2,13,30,18902,4.6,4.9,4.5,4.6,4.8,4.7,6,0
1644,2021,36,2,34877,4.2,123,4,1,63,1,13,5,33734,4.9,4.8,4.8,4.8,4.9,4.9,18,0
1645,2023,126,1,50820,5.0,139,18,1,39,1,8,45,11,5.0,4.8,4.8,4.2,5.0,5.0,18,0
1646,2021,103,0,28987,4.9,99,4,1,15,1,8,45,42411,4.9,4.7,4.8,4.6,4.8,4.8,29,0
1647,2023,98,1,42655,4.4,32,18,2,39,1,10,45,2,5.0,5.0,4.0,4.0,4.0,5.0,4,0
1648,2023,83,1,27440,4.8,93,20,1,39,1,13,26,3,4.0,5.0,4.0,5.0,5.0,5.0,4,0
1649,2022,20,1,35150,4.9,99,4,2,40,1,1,28,0,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1650,2022,116,1,41770,4.8,99,4,1,17,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1651,2023,119,1,49895,4.9,32,4,1,16,1,10,61,0,4.8,4.5,5.0,4.3,4.9,4.9,4,0
1652,2022,115,1,44205,4.9,59,20,1,17,1,10,61,5,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1653,2022,106,1,53560,4.4,32,4,1,17,1,8,45,14,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1654,2022,120,1,46500,5.0,32,18,1,16,1,8,45,12,5.0,5.0,5.0,5.0,5.0,5.0,4,0
1655,2020,19,2,22432,4.9,99,20,2,76,1,13,5,61656,4.8,4.8,4.8,4.8,4.9,4.9,3,0
